"","ENCUESTADORA/COMISIONADO","ENCUESTADORA/PUBLICA","TRABAJO CAMPO","MUESTRA","PARTICIPACION","PSOE","PP","Vox","UP","Cs","Compromis ()","VENTAJA"
"2","Demoscopia y Servicios/ESdiario","<a href= https://www.esdiario.com/348568448/Sondeo-Esdiario-el-PP-recupera-la-primera-plaza-en-las-Generales.html target=""_blank"" rel=""noreferrer nofollow"" style=""color: black; text-decoration: underline""> Demoscopia y Servicios/ESdiario </a>","17-19 Jun 2020","","","26.5","29.1","19.7","13.8","6.6","2.9","2.6"
